time,total_trades,wins,losses,win_rate,total_pnl
2026-06-21 21:07:13,1,0,1,0.0,-129.99
2026-06-21 21:07:17,1,0,1,0.0,-129.99
2026-06-21 21:07:20,1,0,1,0.0,-129.99
2026-06-21 21:07:23,1,0,1,0.0,-129.99
2026-06-21 21:07:27,1,0,1,0.0,-129.99
2026-06-21 21:07:30,1,0,1,0.0,-129.99
2026-06-21 21:07:33,1,0,1,0.0,-129.99
2026-06-21 21:07:37,1,0,1,0.0,-129.99
2026-06-21 21:07:40,1,0,1,0.0,-129.99
2026-06-21 21:07:43,1,0,1,0.0,-129.99
2026-06-21 21:07:47,1,0,1,0.0,-129.99
2026-06-21 21:07:50,1,0,1,0.0,-129.99
2026-06-21 21:07:53,1,0,1,0.0,-129.99
2026-06-21 21:07:57,1,0,1,0.0,-129.99
2026-06-21 21:08:00,1,0,1,0.0,-129.99
2026-06-21 21:08:03,1,0,1,0.0,-129.99
2026-06-21 21:08:07,1,0,1,0.0,-129.99
2026-06-21 21:08:10,1,0,1,0.0,-129.99
2026-06-21 21:08:13,1,0,1,0.0,-129.99
2026-06-21 21:08:17,1,0,1,0.0,-129.99
2026-06-21 21:08:20,1,0,1,0.0,-129.99
2026-06-21 21:08:23,1,0,1,0.0,-129.99
2026-06-21 21:08:27,1,0,1,0.0,-129.99
2026-06-21 21:08:30,1,0,1,0.0,-129.99
2026-06-21 21:08:33,1,0,1,0.0,-129.99
2026-06-21 21:08:37,1,0,1,0.0,-129.99
2026-06-21 21:08:40,1,0,1,0.0,-129.99
2026-06-21 21:08:43,1,0,1,0.0,-129.99
2026-06-21 21:08:47,1,0,1,0.0,-129.99
2026-06-21 21:08:50,1,0,1,0.0,-129.99
2026-06-21 21:08:53,1,0,1,0.0,-129.99
2026-06-21 21:08:57,1,0,1,0.0,-129.99
2026-06-21 21:09:00,1,0,1,0.0,-129.99
2026-06-21 21:09:03,1,0,1,0.0,-129.99
2026-06-21 21:09:07,1,0,1,0.0,-129.99
2026-06-21 21:09:10,1,0,1,0.0,-129.99
2026-06-21 21:09:13,1,0,1,0.0,-129.99
2026-06-21 21:09:17,1,0,1,0.0,-129.99
2026-06-21 21:09:20,1,0,1,0.0,-129.99
2026-06-21 21:09:23,1,0,1,0.0,-129.99
2026-06-21 21:09:27,1,0,1,0.0,-129.99
2026-06-21 21:09:30,1,0,1,0.0,-129.99
2026-06-21 21:09:33,1,0,1,0.0,-129.99
2026-06-21 21:09:37,1,0,1,0.0,-129.99
2026-06-21 21:09:40,1,0,1,0.0,-129.99
2026-06-21 21:09:43,1,0,1,0.0,-129.99
2026-06-21 21:09:47,1,0,1,0.0,-129.99
2026-06-21 21:09:50,1,0,1,0.0,-129.99
2026-06-21 21:09:53,1,0,1,0.0,-129.99
2026-06-21 21:09:57,1,0,1,0.0,-129.99
2026-06-21 21:10:00,1,0,1,0.0,-129.99
2026-06-21 21:10:06,1,0,1,0.0,-129.99
2026-06-21 21:10:07,1,0,1,0.0,-129.99
2026-06-21 21:10:10,1,0,1,0.0,-129.99
2026-06-21 21:10:14,1,0,1,0.0,-129.99
2026-06-21 21:10:17,1,0,1,0.0,-129.99
2026-06-21 21:10:20,1,0,1,0.0,-129.99
2026-06-21 21:10:24,1,0,1,0.0,-129.99
2026-06-21 21:10:27,1,0,1,0.0,-129.99
2026-06-21 21:10:30,1,0,1,0.0,-129.99
2026-06-21 21:10:34,1,0,1,0.0,-129.99
2026-06-21 21:10:37,1,0,1,0.0,-129.99
2026-06-21 21:10:40,1,0,1,0.0,-129.99
2026-06-21 21:10:44,1,0,1,0.0,-129.99
2026-06-21 21:10:47,1,0,1,0.0,-129.99
2026-06-21 21:10:50,1,0,1,0.0,-129.99
2026-06-21 21:10:54,1,0,1,0.0,-129.99
2026-06-21 21:10:57,1,0,1,0.0,-129.99
2026-06-21 21:11:00,1,0,1,0.0,-129.99
2026-06-21 21:11:04,1,0,1,0.0,-129.99
2026-06-21 21:11:07,1,0,1,0.0,-129.99
2026-06-21 21:11:10,1,0,1,0.0,-129.99
2026-06-21 21:11:14,1,0,1,0.0,-129.99
2026-06-21 21:11:17,1,0,1,0.0,-129.99
2026-06-21 21:11:20,1,0,1,0.0,-129.99
2026-06-21 21:11:23,1,0,1,0.0,-129.99
2026-06-21 21:11:27,1,0,1,0.0,-129.99
2026-06-21 21:11:30,1,0,1,0.0,-129.99
2026-06-21 21:11:33,1,0,1,0.0,-129.99
2026-06-21 21:11:37,1,0,1,0.0,-129.99
2026-06-21 21:11:40,1,0,1,0.0,-129.99
2026-06-21 21:11:43,1,0,1,0.0,-129.99
2026-06-21 21:11:47,1,0,1,0.0,-129.99
2026-06-21 21:11:50,1,0,1,0.0,-129.99
2026-06-21 21:11:53,1,0,1,0.0,-129.99
2026-06-21 21:11:57,1,0,1,0.0,-129.99
2026-06-21 21:12:00,1,0,1,0.0,-129.99
2026-06-21 21:12:03,1,0,1,0.0,-129.99
2026-06-21 21:12:07,1,0,1,0.0,-129.99
2026-06-21 21:12:10,1,0,1,0.0,-129.99
2026-06-21 21:12:13,1,0,1,0.0,-129.99
2026-06-21 21:12:17,1,0,1,0.0,-129.99
2026-06-21 21:12:20,1,0,1,0.0,-129.99
2026-06-21 21:12:23,1,0,1,0.0,-129.99
2026-06-21 21:12:26,1,0,1,0.0,-129.99
2026-06-21 21:12:30,1,0,1,0.0,-129.99
2026-06-21 21:12:33,1,0,1,0.0,-129.99
2026-06-21 21:12:36,1,0,1,0.0,-129.99
2026-06-21 21:12:40,1,0,1,0.0,-129.99
2026-06-21 21:12:43,1,0,1,0.0,-129.99
2026-06-21 21:12:46,1,0,1,0.0,-129.99
2026-06-21 21:12:50,1,0,1,0.0,-129.99
2026-06-21 21:12:53,1,0,1,0.0,-129.99
2026-06-21 21:12:56,1,0,1,0.0,-129.99
2026-06-21 21:13:00,1,0,1,0.0,-129.99
2026-06-21 21:13:03,1,0,1,0.0,-129.99
2026-06-21 21:13:06,1,0,1,0.0,-129.99
2026-06-21 21:13:10,1,0,1,0.0,-129.99
2026-06-21 21:13:13,1,0,1,0.0,-129.99
2026-06-21 21:13:16,1,0,1,0.0,-129.99
2026-06-21 21:13:20,1,0,1,0.0,-129.99
2026-06-21 21:13:23,1,0,1,0.0,-129.99
2026-06-21 21:13:26,1,0,1,0.0,-129.99
2026-06-21 21:13:30,1,0,1,0.0,-129.99
2026-06-21 21:13:33,1,0,1,0.0,-129.99
2026-06-21 21:13:36,1,0,1,0.0,-129.99
2026-06-21 21:13:40,1,0,1,0.0,-129.99
2026-06-21 21:13:43,1,0,1,0.0,-129.99
2026-06-21 21:13:46,1,0,1,0.0,-129.99
2026-06-21 21:13:50,1,0,1,0.0,-129.99
2026-06-21 21:13:53,1,0,1,0.0,-129.99
2026-06-21 21:13:56,1,0,1,0.0,-129.99
2026-06-21 21:14:00,1,0,1,0.0,-129.99
2026-06-21 21:14:03,1,0,1,0.0,-129.99
2026-06-21 21:14:06,1,0,1,0.0,-129.99
2026-06-21 21:14:10,1,0,1,0.0,-129.99
2026-06-21 21:14:13,1,0,1,0.0,-129.99
2026-06-21 21:14:17,1,0,1,0.0,-129.99
2026-06-21 21:14:20,1,0,1,0.0,-129.99
2026-06-21 21:14:23,1,0,1,0.0,-129.99
2026-06-21 21:14:27,1,0,1,0.0,-129.99
2026-06-21 21:14:30,1,0,1,0.0,-129.99
2026-06-21 21:14:33,1,0,1,0.0,-129.99
2026-06-21 21:14:37,1,0,1,0.0,-129.99
2026-06-21 21:14:40,1,0,1,0.0,-129.99
2026-06-21 21:14:43,1,0,1,0.0,-129.99
2026-06-21 21:14:47,1,0,1,0.0,-129.99
2026-06-21 21:14:50,1,0,1,0.0,-129.99
2026-06-21 21:14:53,1,0,1,0.0,-129.99
2026-06-21 21:14:57,1,0,1,0.0,-129.99
2026-06-21 21:15:00,1,0,1,0.0,-129.99
2026-06-21 21:15:03,1,0,1,0.0,-129.99
2026-06-21 21:15:07,1,0,1,0.0,-129.99
2026-06-21 21:15:10,1,0,1,0.0,-129.99
2026-06-21 21:15:13,1,0,1,0.0,-129.99
2026-06-21 21:15:17,1,0,1,0.0,-129.99
2026-06-21 21:15:20,1,0,1,0.0,-129.99
2026-06-21 21:15:23,1,0,1,0.0,-129.99
2026-06-21 21:15:27,1,0,1,0.0,-129.99
2026-06-21 21:15:30,1,0,1,0.0,-129.99
2026-06-21 21:15:33,1,0,1,0.0,-129.99
2026-06-21 21:15:37,1,0,1,0.0,-129.99
2026-06-21 21:15:40,1,0,1,0.0,-129.99
2026-06-21 21:15:43,1,0,1,0.0,-129.99
2026-06-21 21:15:47,1,0,1,0.0,-129.99
2026-06-21 21:15:50,1,0,1,0.0,-129.99
2026-06-21 21:15:53,1,0,1,0.0,-129.99
2026-06-21 21:15:57,1,0,1,0.0,-129.99
2026-06-21 21:16:00,2,1,1,50.0,-124.73
2026-06-21 21:16:03,2,1,1,50.0,-124.73
2026-06-21 21:16:07,2,1,1,50.0,-124.73
2026-06-21 21:16:10,2,1,1,50.0,-124.73
2026-06-21 21:16:13,2,1,1,50.0,-124.73
2026-06-21 21:16:17,2,1,1,50.0,-124.73
2026-06-21 21:16:20,2,1,1,50.0,-124.73
2026-06-21 21:16:23,2,1,1,50.0,-124.73
2026-06-21 21:16:27,2,1,1,50.0,-124.73
2026-06-21 21:16:30,2,1,1,50.0,-124.73
2026-06-21 21:16:33,2,1,1,50.0,-124.73
2026-06-21 21:16:37,2,1,1,50.0,-124.73
2026-06-21 21:16:40,2,1,1,50.0,-124.73
2026-06-21 21:16:43,2,1,1,50.0,-124.73
2026-06-21 21:16:47,2,1,1,50.0,-124.73
2026-06-21 21:16:50,2,1,1,50.0,-124.73
2026-06-21 21:16:53,2,1,1,50.0,-124.73
2026-06-21 21:16:57,2,1,1,50.0,-124.73
2026-06-21 21:17:00,2,1,1,50.0,-124.73
2026-06-21 21:17:03,2,1,1,50.0,-124.73
2026-06-21 21:17:07,2,1,1,50.0,-124.73
2026-06-21 21:17:10,2,1,1,50.0,-124.73
2026-06-21 21:17:13,2,1,1,50.0,-124.73
2026-06-21 21:17:17,2,1,1,50.0,-124.73
2026-06-21 21:17:20,2,1,1,50.0,-124.73
2026-06-21 21:17:23,2,1,1,50.0,-124.73
2026-06-21 21:17:27,2,1,1,50.0,-124.73
2026-06-21 21:17:30,2,1,1,50.0,-124.73
2026-06-21 21:17:33,2,1,1,50.0,-124.73
2026-06-21 21:17:37,2,1,1,50.0,-124.73
2026-06-21 21:17:40,2,1,1,50.0,-124.73
2026-06-21 21:17:43,2,1,1,50.0,-124.73
2026-06-21 21:17:47,2,1,1,50.0,-124.73
2026-06-21 21:17:50,2,1,1,50.0,-124.73
2026-06-21 21:17:53,2,1,1,50.0,-124.73
2026-06-21 21:17:57,2,1,1,50.0,-124.73
2026-06-21 21:18:00,2,1,1,50.0,-124.73
2026-06-21 21:18:03,2,1,1,50.0,-124.73
2026-06-21 21:18:07,2,1,1,50.0,-124.73
2026-06-21 21:18:10,2,1,1,50.0,-124.73
2026-06-21 21:18:13,2,1,1,50.0,-124.73
2026-06-21 21:18:17,2,1,1,50.0,-124.73
2026-06-21 21:18:20,2,1,1,50.0,-124.73
2026-06-21 21:18:23,2,1,1,50.0,-124.73
2026-06-21 21:18:27,2,1,1,50.0,-124.73
2026-06-21 21:18:30,2,1,1,50.0,-124.73
2026-06-21 21:18:33,2,1,1,50.0,-124.73
2026-06-21 21:18:37,2,1,1,50.0,-124.73
2026-06-21 21:18:40,2,1,1,50.0,-124.73
2026-06-21 21:18:43,2,1,1,50.0,-124.73
2026-06-21 21:18:47,2,1,1,50.0,-124.73
2026-06-21 21:18:50,2,1,1,50.0,-124.73
2026-06-21 21:18:53,2,1,1,50.0,-124.73
2026-06-21 21:18:57,2,1,1,50.0,-124.73
2026-06-21 21:19:00,2,1,1,50.0,-124.73
2026-06-21 21:19:03,2,1,1,50.0,-124.73
2026-06-21 21:19:07,2,1,1,50.0,-124.73
2026-06-21 21:19:10,2,1,1,50.0,-124.73
2026-06-21 21:19:14,2,1,1,50.0,-124.73
2026-06-21 21:19:17,2,1,1,50.0,-124.73
2026-06-21 21:19:20,2,1,1,50.0,-124.73
2026-06-21 21:19:24,2,1,1,50.0,-124.73
2026-06-21 21:19:27,2,1,1,50.0,-124.73
2026-06-21 21:19:30,2,1,1,50.0,-124.73
2026-06-21 21:19:34,2,1,1,50.0,-124.73
2026-06-21 21:19:37,2,1,1,50.0,-124.73
2026-06-21 21:19:40,2,1,1,50.0,-124.73
2026-06-21 21:19:43,2,1,1,50.0,-124.73
2026-06-21 21:19:47,2,1,1,50.0,-124.73
2026-06-21 21:19:50,2,1,1,50.0,-124.73
2026-06-21 21:19:53,2,1,1,50.0,-124.73
2026-06-21 21:19:57,2,1,1,50.0,-124.73
2026-06-21 21:20:00,2,1,1,50.0,-124.73
2026-06-21 21:20:04,2,1,1,50.0,-124.73
2026-06-21 21:20:07,2,1,1,50.0,-124.73
2026-06-21 21:20:10,2,1,1,50.0,-124.73
2026-06-21 21:20:14,2,1,1,50.0,-124.73
2026-06-21 21:20:17,2,1,1,50.0,-124.73
2026-06-21 21:20:20,2,1,1,50.0,-124.73
2026-06-21 21:20:24,2,1,1,50.0,-124.73
2026-06-21 21:20:27,2,1,1,50.0,-124.73
2026-06-21 21:20:30,2,1,1,50.0,-124.73
2026-06-21 21:20:34,2,1,1,50.0,-124.73
2026-06-21 21:20:37,2,1,1,50.0,-124.73
2026-06-21 21:20:40,2,1,1,50.0,-124.73
2026-06-21 21:20:44,2,1,1,50.0,-124.73
2026-06-21 21:20:47,2,1,1,50.0,-124.73
2026-06-21 21:20:50,2,1,1,50.0,-124.73
2026-06-21 21:20:54,2,1,1,50.0,-124.73
2026-06-21 21:20:57,2,1,1,50.0,-124.73
2026-06-21 21:21:00,2,1,1,50.0,-124.73
2026-06-21 21:21:04,2,1,1,50.0,-124.73
2026-06-21 21:21:07,2,1,1,50.0,-124.73
2026-06-21 21:21:10,2,1,1,50.0,-124.73
2026-06-21 21:21:14,2,1,1,50.0,-124.73
2026-06-21 21:21:17,2,1,1,50.0,-124.73
2026-06-21 21:21:20,2,1,1,50.0,-124.73
2026-06-21 21:21:24,2,1,1,50.0,-124.73
2026-06-21 21:21:27,2,1,1,50.0,-124.73
2026-06-21 21:21:30,2,1,1,50.0,-124.73
2026-06-21 21:21:34,2,1,1,50.0,-124.73
2026-06-21 21:21:37,2,1,1,50.0,-124.73
2026-06-21 21:21:40,2,1,1,50.0,-124.73
2026-06-21 21:21:44,2,1,1,50.0,-124.73
2026-06-21 21:21:47,2,1,1,50.0,-124.73
2026-06-21 21:21:50,2,1,1,50.0,-124.73
2026-06-21 21:21:54,2,1,1,50.0,-124.73
2026-06-21 21:21:57,2,1,1,50.0,-124.73
2026-06-21 21:22:00,2,1,1,50.0,-124.73
2026-06-21 21:22:04,2,1,1,50.0,-124.73
2026-06-21 21:22:07,2,1,1,50.0,-124.73
2026-06-21 21:22:10,2,1,1,50.0,-124.73
2026-06-21 21:22:14,2,1,1,50.0,-124.73
2026-06-21 21:22:17,2,1,1,50.0,-124.73
2026-06-21 21:22:20,2,1,1,50.0,-124.73
2026-06-21 21:22:24,2,1,1,50.0,-124.73
2026-06-21 21:22:27,2,1,1,50.0,-124.73
2026-06-21 21:22:30,2,1,1,50.0,-124.73
2026-06-21 21:22:34,2,1,1,50.0,-124.73
2026-06-21 21:22:37,2,1,1,50.0,-124.73
2026-06-21 21:22:40,2,1,1,50.0,-124.73
2026-06-21 21:22:44,2,1,1,50.0,-124.73
2026-06-21 21:22:47,2,1,1,50.0,-124.73
2026-06-21 21:22:50,2,1,1,50.0,-124.73
2026-06-21 21:22:54,2,1,1,50.0,-124.73
2026-06-21 21:22:57,2,1,1,50.0,-124.73
2026-06-21 21:23:00,2,1,1,50.0,-124.73
2026-06-21 21:23:04,2,1,1,50.0,-124.73
2026-06-21 21:23:07,2,1,1,50.0,-124.73
2026-06-21 21:23:10,2,1,1,50.0,-124.73
2026-06-21 21:23:14,2,1,1,50.0,-124.73
2026-06-21 21:23:17,2,1,1,50.0,-124.73
2026-06-21 21:23:20,2,1,1,50.0,-124.73
2026-06-21 21:23:24,2,1,1,50.0,-124.73
2026-06-21 21:23:27,2,1,1,50.0,-124.73
2026-06-21 21:23:30,2,1,1,50.0,-124.73
2026-06-21 21:23:34,2,1,1,50.0,-124.73
2026-06-21 21:23:37,2,1,1,50.0,-124.73
2026-06-21 21:23:40,2,1,1,50.0,-124.73
2026-06-21 21:23:44,2,1,1,50.0,-124.73
2026-06-21 21:23:47,2,1,1,50.0,-124.73
2026-06-21 21:23:50,2,1,1,50.0,-124.73
2026-06-21 21:23:54,2,1,1,50.0,-124.73
2026-06-21 21:23:57,2,1,1,50.0,-124.73
2026-06-21 21:24:00,2,1,1,50.0,-124.73
2026-06-21 21:24:04,2,1,1,50.0,-124.73
2026-06-21 21:24:07,2,1,1,50.0,-124.73
2026-06-21 21:24:10,2,1,1,50.0,-124.73
2026-06-21 21:24:14,2,1,1,50.0,-124.73
2026-06-21 21:24:17,2,1,1,50.0,-124.73
2026-06-21 21:24:20,2,1,1,50.0,-124.73
2026-06-21 21:24:24,2,1,1,50.0,-124.73
2026-06-21 21:24:27,2,1,1,50.0,-124.73
2026-06-21 21:24:30,2,1,1,50.0,-124.73
2026-06-21 21:24:34,2,1,1,50.0,-124.73
2026-06-21 21:24:37,2,1,1,50.0,-124.73
2026-06-21 21:24:41,2,1,1,50.0,-124.73
2026-06-21 21:24:44,2,1,1,50.0,-124.73
2026-06-21 21:24:47,2,1,1,50.0,-124.73
2026-06-21 21:24:51,2,1,1,50.0,-124.73
2026-06-21 21:24:54,2,1,1,50.0,-124.73
2026-06-21 21:24:57,2,1,1,50.0,-124.73
2026-06-21 21:25:02,2,1,1,50.0,-124.73
2026-06-21 21:25:04,2,1,1,50.0,-124.73
2026-06-21 21:25:07,2,1,1,50.0,-124.73
2026-06-21 21:25:10,2,1,1,50.0,-124.73
2026-06-21 21:25:14,2,1,1,50.0,-124.73
2026-06-21 21:25:17,2,1,1,50.0,-124.73
2026-06-21 21:25:20,2,1,1,50.0,-124.73
2026-06-21 21:25:24,2,1,1,50.0,-124.73
2026-06-21 21:25:27,2,1,1,50.0,-124.73
2026-06-21 21:25:30,2,1,1,50.0,-124.73
2026-06-21 21:25:33,2,1,1,50.0,-124.73
2026-06-21 21:25:37,2,1,1,50.0,-124.73
2026-06-21 21:25:40,2,1,1,50.0,-124.73
2026-06-21 21:25:43,2,1,1,50.0,-124.73
2026-06-21 21:25:47,2,1,1,50.0,-124.73
2026-06-21 21:25:50,2,1,1,50.0,-124.73
2026-06-21 21:25:53,2,1,1,50.0,-124.73
2026-06-21 21:25:57,2,1,1,50.0,-124.73
2026-06-21 21:26:00,2,1,1,50.0,-124.73
2026-06-21 21:26:03,2,1,1,50.0,-124.73
2026-06-21 21:26:07,2,1,1,50.0,-124.73
2026-06-21 21:26:10,2,1,1,50.0,-124.73
2026-06-21 21:26:13,2,1,1,50.0,-124.73
2026-06-21 21:26:17,2,1,1,50.0,-124.73
2026-06-21 21:26:20,2,1,1,50.0,-124.73
2026-06-21 21:26:23,2,1,1,50.0,-124.73
2026-06-21 21:26:27,2,1,1,50.0,-124.73
2026-06-21 21:26:30,2,1,1,50.0,-124.73
2026-06-21 21:26:33,2,1,1,50.0,-124.73
2026-06-21 21:26:37,2,1,1,50.0,-124.73
2026-06-21 21:26:40,2,1,1,50.0,-124.73
2026-06-21 21:26:43,2,1,1,50.0,-124.73
2026-06-21 21:26:47,2,1,1,50.0,-124.73
2026-06-21 21:26:50,2,1,1,50.0,-124.73
2026-06-21 21:26:53,2,1,1,50.0,-124.73
2026-06-21 21:26:57,2,1,1,50.0,-124.73
2026-06-21 21:27:00,2,1,1,50.0,-124.73
2026-06-21 21:27:03,2,1,1,50.0,-124.73
2026-06-21 21:27:07,2,1,1,50.0,-124.73
2026-06-21 21:27:10,2,1,1,50.0,-124.73
2026-06-21 21:27:13,2,1,1,50.0,-124.73
2026-06-21 21:27:16,2,1,1,50.0,-124.73
2026-06-21 21:27:20,2,1,1,50.0,-124.73
2026-06-21 21:27:23,2,1,1,50.0,-124.73
2026-06-21 21:27:26,2,1,1,50.0,-124.73
2026-06-21 21:27:30,2,1,1,50.0,-124.73
2026-06-21 21:27:33,2,1,1,50.0,-124.73
2026-06-21 21:27:36,2,1,1,50.0,-124.73
2026-06-21 21:27:40,2,1,1,50.0,-124.73
2026-06-21 21:27:43,2,1,1,50.0,-124.73
2026-06-21 21:27:46,2,1,1,50.0,-124.73
2026-06-21 21:27:50,2,1,1,50.0,-124.73
2026-06-21 21:27:53,2,1,1,50.0,-124.73
2026-06-21 21:27:56,2,1,1,50.0,-124.73
2026-06-21 21:28:00,2,1,1,50.0,-124.73
2026-06-21 21:28:03,2,1,1,50.0,-124.73
2026-06-21 21:28:06,2,1,1,50.0,-124.73
2026-06-21 21:28:10,2,1,1,50.0,-124.73
2026-06-21 21:28:13,2,1,1,50.0,-124.73
2026-06-21 21:28:16,2,1,1,50.0,-124.73
2026-06-21 21:28:20,2,1,1,50.0,-124.73
2026-06-21 21:28:23,2,1,1,50.0,-124.73
2026-06-21 21:28:26,2,1,1,50.0,-124.73
2026-06-21 21:28:30,2,1,1,50.0,-124.73
2026-06-21 21:28:33,2,1,1,50.0,-124.73
2026-06-21 21:28:36,2,1,1,50.0,-124.73
2026-06-21 21:28:39,2,1,1,50.0,-124.73
2026-06-21 21:28:43,2,1,1,50.0,-124.73
2026-06-21 21:28:46,2,1,1,50.0,-124.73
2026-06-21 21:28:49,2,1,1,50.0,-124.73
2026-06-21 21:28:53,2,1,1,50.0,-124.73
2026-06-21 21:28:56,2,1,1,50.0,-124.73
2026-06-21 21:28:59,2,1,1,50.0,-124.73
2026-06-21 21:29:03,2,1,1,50.0,-124.73
2026-06-21 21:29:06,2,1,1,50.0,-124.73
2026-06-21 21:29:09,2,1,1,50.0,-124.73
2026-06-21 21:29:13,2,1,1,50.0,-124.73
2026-06-21 21:29:16,2,1,1,50.0,-124.73
2026-06-21 21:29:19,2,1,1,50.0,-124.73
2026-06-21 21:29:23,2,1,1,50.0,-124.73
2026-06-21 21:29:26,2,1,1,50.0,-124.73
2026-06-21 21:29:29,2,1,1,50.0,-124.73
2026-06-21 21:29:33,2,1,1,50.0,-124.73
2026-06-21 21:29:36,2,1,1,50.0,-124.73
